location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
CL,2022-04-10,CL,Chile,3057.0,44.0,3512020.0,57041.0,51220224.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.932099,11.067901,26.388889,0.028222,69.463973,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-11,CL,Chile,2209.0,40.0,3514291.0,57081.0,51305005.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.08642,8.660494,20.5,0.028222,63.553254,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-12,CL,Chile,1478.0,13.0,3515878.0,57094.0,51390853.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.771605,9.067901,22.074074,0.0,55.866025,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-13,CL,Chile,2742.0,4.0,3518800.0,57098.0,51475883.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.283951,6.919753,23.969136,0.0,46.73275,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-14,CL,Chile,2937.0,69.0,3522422.0,57167.0,51569754.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.166667,7.382716,24.117284,0.0,52.975729,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-15,CL,Chile,2771.0,38.0,3525845.0,57205.0,51570616.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.901235,10.358025,22.709877,0.0,65.895856,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-16,CL,Chile,2516.0,26.0,3528626.0,57231.0,51571251.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.604938,7.401235,22.975309,0.0,64.128046,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-17,CL,Chile,1424.0,32.0,3530258.0,57263.0,51571660.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.203704,8.45679,22.444444,0.0,64.304182,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-18,CL,Chile,1172.0,7.0,3531529.0,57270.0,51684708.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.580247,8.314815,22.407407,0.0,66.963066,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-19,CL,Chile,1102.0,5.0,3532649.0,57275.0,51808427.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.160494,9.882716,23.030864,0.0,66.829152,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-20,CL,Chile,2515.0,8.0,3535534.0,57283.0,51934666.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.291667,9.520833,23.770833,0.0,62.815527,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-21,CL,Chile,2897.0,42.0,3538843.0,57325.0,52054001.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.777778,7.734568,22.401235,0.0,66.782159,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-22,CL,Chile,2669.0,26.0,3541792.0,57351.0,52180980.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.090278,10.319444,21.069444,1.524,63.356033,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-23,CL,Chile,2539.0,24.0,3544463.0,57375.0,52200771.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.388889,8.030864,21.641975,0.112889,72.483602,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-24,CL,Chile,1909.0,0.0,3546493.0,57375.0,52201762.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.222222,8.697531,25.388889,0.0,66.702372,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-25,CL,Chile,1300.0,1.0,3547977.0,57376.0,52319117.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,17.518519,10.901235,25.12963,3.697111,60.54928,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-26,CL,Chile,993.0,11.0,3549327.0,57387.0,52428228.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.117284,9.524691,25.425926,0.34925,61.901232,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-27,CL,Chile,1918.0,81.0,3551383.0,57468.0,52528110.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.753086,8.777778,23.537037,12.2555,62.085512,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-28,CL,Chile,2397.0,27.0,3553956.0,57495.0,52633312.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.111111,6.263889,20.229167,0.0,57.090355,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-29,CL,Chile,2182.0,14.0,3556333.0,57509.0,52760048.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,10.709877,3.944444,18.524691,0.0,62.688138,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-30,CL,Chile,2124.0,18.0,3558631.0,57527.0,52782927.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.765432,4.228395,20.654321,0.0,60.64601,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-01,CL,Chile,2117.0,12.0,3561016.0,57539.0,52783132.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.969136,4.845679,19.981481,0.0,62.910297,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-02,CL,Chile,1481.0,2.0,3562521.0,57541.0,52917622.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.592593,6.074074,20.055556,0.0,61.247655,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-03,CL,Chile,1025.0,3.0,3563650.0,57544.0,53047351.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.475309,5.858025,22.092593,0.0,57.495555,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-04,CL,Chile,2302.0,36.0,3566183.0,57580.0,53169483.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.54321,5.91358,22.611111,0.0,63.01344,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-05,CL,Chile,2978.0,17.0,3569492.0,57597.0,53281372.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.314815,8.45679,21.901235,0.028222,72.8918,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-06,CL,Chile,2961.0,17.0,3572817.0,57614.0,53395329.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.728395,8.425926,21.41358,0.0,68.737204,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-07,CL,Chile,2926.0,15.0,3576139.0,57629.0,53416750.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.240741,7.209877,20.790123,0.028222,68.98256,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-08,CL,Chile,2858.0,8.0,3579349.0,57637.0,53418066.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.215278,8.708333,21.909722,0.0,71.897542,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-09,CL,Chile,1972.0,2.0,3581374.0,57639.0,53529318.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.462963,7.82716,21.049383,0.0,67.429392,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-10,CL,Chile,1462.0,3.0,3583227.0,57642.0,53653119.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.333333,8.506944,21.576389,0.0,67.842879,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-11,CL,Chile,3048.0,25.0,3586522.0,57667.0,53838512.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.962963,9.277778,20.037037,0.0,69.630856,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-12,CL,Chile,4039.0,13.0,3591097.0,57680.0,54024034.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.080247,9.925926,19.740741,0.0,73.386599,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-13,CL,Chile,4333.0,17.0,3595968.0,57697.0,54210314.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.419753,8.006173,20.111111,0.169333,73.626163,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-14,CL,Chile,4413.0,17.0,3600896.0,57714.0,54256363.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.382716,8.58642,19.283951,0.028222,69.33136,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-15,CL,Chile,4206.0,8.0,3605522.0,57722.0,54260137.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.148148,6.197531,18.314815,0.028222,60.495363,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-16,CL,Chile,3444.0,3.0,3609338.0,57725.0,54462642.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,10.432099,4.82716,17.641975,0.0,63.988156,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-17,CL,Chile,2290.0,8.0,3611813.0,57733.0,54665327.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,8.654321,2.62963,16.648148,0.028222,69.717395,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-18,CL,Chile,4747.0,21.0,3616950.0,57754.0,54863426.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,8.932099,2.802469,17.333333,0.0,69.202849,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-19,CL,Chile,6098.0,13.0,3623889.0,57767.0,55043733.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.061728,4.098765,17.95679,0.0,64.117257,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-20,CL,Chile,6198.0,15.0,3630741.0,57782.0,55237738.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.104938,6.216049,18.45679,0.479778,64.875275,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-21,CL,Chile,5483.0,12.0,3636993.0,57794.0,55266531.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.08642,4.907407,19.691358,0.141111,64.189323,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-22,CL,Chile,5443.0,8.0,3643136.0,57802.0,55270779.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.87037,6.666667,19.604938,0.0,66.076216,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-23,CL,Chile,3627.0,8.0,3647361.0,57810.0,55467184.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,12.790123,8.191358,19.395062,0.028222,62.987765,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-24,CL,Chile,3179.0,3.0,3651076.0,57813.0,55659155.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,11.518519,7.407407,18.314815,0.536222,73.027206,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-25,CL,Chile,6010.0,22.0,3657188.0,57835.0,55844603.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,10.513889,5.340278,17.055556,0.0,75.396297,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-26,CL,Chile,7550.0,16.0,3665862.0,57851.0,56023087.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,8.808642,5.166667,12.87037,0.028222,81.545118,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-27,CL,Chile,7925.0,16.0,3675085.0,57867.0,56213830.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,7.753086,3.561728,13.216049,0.0,79.993149,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-28,CL,Chile,7874.0,10.0,3684585.0,57877.0,56285465.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,8.569444,4.0,13.576389,0.0,74.861211,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-29,CL,Chile,7370.0,0.0,3693241.0,57877.0,56292292.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,7.277778,2.451389,14.090278,0.0,66.225796,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-30,CL,Chile,5071.0,10.0,3698667.0,57887.0,56525018.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,6.069444,0.840278,13.111111,0.0,57.933767,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-05-31,CL,Chile,3406.0,5.0,3702941.0,57892.0,56778388.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,6.125,0.1875,13.416667,0.0,53.654241,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-06-01,CL,Chile,6721.0,5.0,3710521.0,57897.0,56989517.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,5.097222,-0.708333,13.048611,0.0,61.845286,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-06-02,CL,Chile,8513.0,23.0,3720334.0,57920.0,57169939.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,7.759259,2.611111,13.469136,0.0,65.729383,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-06-03,CL,Chile,8381.0,12.0,3729906.0,57932.0,57329758.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,8.092593,4.364198,13.166667,3.6195,72.812266,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
